z [Angs],Charge Dens [e/Angs3],Potential [V]
58.800000000000004,0.0,-1.8435188881545448
58.900000000000006,0.0,-1.8435184563909033
59.0,0.0,-1.843518024627323
59.1,0.0,-1.8435175928637186
59.2,0.0,-1.8435171611000787
59.300000000000004,0.0,-1.8435167293364694
59.400000000000006,0.0,-1.8435162975728527
59.5,0.0,-1.8435158658092625
59.6,0.0,-1.8435154340456261
59.7,0.0,-1.843515002281987
59.800000000000004,0.0,-1.8435145705183882
59.900000000000006,0.0,-1.8435141387547558
60.0,0.0,-1.8435137069911673
60.1,0.0,-1.8435132752275682
60.2,0.0,-1.8435128434639525
60.300000000000004,0.0,-1.8435124117003205
60.400000000000006,0.0,-1.8435119799367303
60.5,0.0,-1.8435115481730997
60.6,0.0,-1.8435111164094378
60.7,0.0,-1.843510684645831
60.800000000000004,0.0,-1.843510252882236
60.900000000000006,0.0,-1.8435098211186203
61.0,0.0,-1.8435093893550396
61.1,0.0,-1.8435089575913814
61.2,0.0,-1.8435085258277935
61.300000000000004,0.0,-1.84350809406416
61.400000000000006,0.0,-1.8435076623005324
61.5,0.0,-1.843507230536923
61.6,0.0,-1.8435067987733007
61.7,0.0,-1.843506367009697
61.800000000000004,0.0,-1.8435059352460759
61.900000000000006,0.0,-1.8435055034825005
62.0,0.0,-1.843505071718834
62.1,0.0,-1.8435046399552188
62.2,0.0,-1.8435042081916384
62.300000000000004,0.0,-1.843503776428008
62.400000000000006,0.0,-1.843503344664393
62.5,0.0,-1.843502912900771
62.6,0.0,-1.843502481137177
62.7,0.0,-1.843502049373536
62.800000000000004,0.0,-1.8435016176098982
62.900000000000006,0.0,-1.8435011858463495
63.0,0.0,-1.8435007540826789
63.1,0.0,-1.8435003223190618
63.2,0.0,-1.8434998905554445
63.300000000000004,0.0,-1.8434994587918796
63.400000000000006,0.0,-1.8434990270282174
63.5,0.0,-1.843498595264598
63.6,0.0,-1.8434981635010386
63.7,0.0,-1.8434977317373815
63.800000000000004,0.0,-1.8434972999737747
63.900000000000006,0.0,-1.8434968682101627
64.0,0.0,-1.8434964364465292
64.10000000000001,0.0,-1.8434960046829474
64.2,0.0,-1.8434955729193243
64.3,0.0,-1.8434951411557283
64.4,0.0,-1.8434947093920968
64.5,0.0,-1.8434942776284808
64.60000000000001,0.0,-1.8434938458648575
64.7,0.0,-1.8434934141012276
64.8,0.0,-1.8434929823376227
64.9,0.0,-1.843492550573992
65.0,0.0,-1.843492118810408
65.10000000000001,0.0,-1.8434916870467895
65.2,0.0,-1.8434912552831748
65.3,0.0,-1.8434908235195462
65.4,0.0,-1.8434903917559113
65.5,0.0,-1.8434899599923182
65.60000000000001,0.0,-1.843489528228708
65.7,0.0,-1.8434890964650816
65.8,0.0,-1.8434886647014967
65.9,0.0,-1.8434882329378646
66.0,0.0,-1.8434878011742644
66.10000000000001,0.0,-1.8434873694106182
66.2,0.0,-1.843486937647028
66.3,0.0,-1.8434865058834036
66.4,0.0,-1.8434860741197712
66.5,0.0,-1.8434856423561692
66.60000000000001,0.0,-1.8434852105925525
66.7,0.0,-1.8434847788289355
66.8,0.0,-1.843484347065317
66.9,0.0,-1.8434839153017006
67.0,0.0,-1.8434834835381093
67.10000000000001,0.0,-1.8434830517744694
67.2,0.0,-1.8434826200108176
67.3,0.0,-1.8434821882472474
67.4,0.0,-1.8434817564836299
67.5,0.0,-1.8434813247200184
67.60000000000001,0.0,-1.8434808929563773
67.7,0.0,-1.8434804611927664
67.8,0.0,-1.8434800294291414
67.9,0.0,-1.8434795976655143
68.0,0.0,-1.8434791659019751
68.10000000000001,0.0,-1.8434787341382923
68.2,0.0,-1.843478302374689
68.3,0.0,-1.8434778706110955
68.4,0.0,-1.8434774388474926
68.5,0.0,-1.8434770070838635
68.60000000000001,0.0,-1.8434765753202313
68.7,0.0,-1.8434761435566103
68.8,0.0,-1.8434757117930056
68.9,0.0,-1.8434752800293972
69.0,0.0,-1.8434748482657761
69.10000000000001,0.0,-1.843474416502176
69.2,0.0,-1.8434739847385595
69.3,0.0,-1.8434735529749156
69.4,0.0,-1.8434731212113495
69.5,0.0,-1.8434726894476974
69.60000000000001,0.0,-1.8434722576840763
69.7,0.0,-1.843471825920479
69.8,0.0,-1.8434713941568757
69.9,0.0,-1.8434709623932595
70.0,0.0,-1.8434705306295804
70.10000000000001,0.0,-1.8434700988660162
70.2,0.0,-1.843469667102367
70.3,0.0,-1.8434692353387747
70.4,0.0,-1.8434688035751354
70.5,0.0,-1.8434683718115772
70.60000000000001,0.0,-1.8434679400479201
70.7,0.0,-1.843467508284292
70.8,0.0,-1.843467076520706
70.9,0.0,-1.8434666447570827
71.0,0.0,-1.843466212993419
71.10000000000001,0.0,-1.84346578122985
71.2,0.0,-1.8434653494662403
71.3,0.0,-1.843464917702621
71.4,0.0,-1.8434644859390312
71.5,0.0,-1.8434640541753795
71.60000000000001,0.0,-1.84346362241177
71.7,0.0,-1.843463190648169
71.8,0.0,-1.8434627588845256
71.9,0.0,-1.8434623271209152
72.0,0.0,-1.8434618953573265
72.10000000000001,0.0,-1.8434614635937294
72.2,0.0,-1.8434610318300928
72.3,0.0,-1.8434606000664915
72.4,0.0,-1.8434601683028438
72.5,0.0,-1.8434597365392251
72.60000000000001,0.0,-1.8434593047756207
72.7,0.0,-1.8434588730120052
72.8,0.0,-1.8434584412484154
72.9,0.0,-1.8434580094847748
73.0,0.0,-1.8434575777211837
73.10000000000001,0.0,-1.8434571459575413
73.2,0.0,-1.843456714193907
73.3,0.0,-1.8434562824302976
73.4,0.0,-1.84345585066667
73.5,0.0,-1.8434554189030927
73.60000000000001,0.0,-1.8434549871394474
73.7,0.0,-1.843454555375831
73.8,0.0,-1.843454123612224
73.9,0.0,-1.8434536918486082
74.0,0.0,-1.8434532600850113
74.10000000000001,0.0,-1.8434528283213805
74.2,0.0,-1.8434523965577778
74.3,0.0,-1.8434519647941796
74.4,0.0,-1.8434515330305559
74.5,0.0,-1.843451101266936
74.60000000000001,0.0,-1.8434506695033097
74.7,0.0,-1.8434502377396822
74.8,0.0,-1.8434498059760895
74.9,0.0,-1.843449374212477
75.0,0.0,-1.8434489424488518
75.10000000000001,0.0,-1.8434485106852325
75.2,0.0,-1.8434480789216234
75.3,0.0,-1.8434476471580141
75.4,0.0,-1.8434472153944232
75.5,0.0,-1.8434467836307922
75.60000000000001,0.0,-1.8434463518671063
75.7,0.0,-1.8434459201035414
75.8,0.0,-1.8434454883399551
75.9,0.0,-1.8434450565763076
76.0,0.0,-1.8434446248127054
76.10000000000001,0.0,-1.8434441930491108
76.2,0.0,-1.843443761285441
76.3,0.0,-1.843443329521855
76.4,0.0,-1.8434428977582424
76.5,0.0,-1.843442465994581
76.60000000000001,0.0,-1.8434420342310263
76.7,0.0,-1.8434416024674052
76.80000000000001,0.0,-1.8434411707037583
76.9,0.0,-1.8434407389401355
77.0,0.0,-1.843440307176535
77.10000000000001,0.0,-1.8434398754129402
77.2,0.0,-1.8434394436493005
77.30000000000001,0.0,-1.843439011885689
77.4,0.0,-1.8434385801221027
77.5,0.0,-1.843438148358497
77.60000000000001,0.0,-1.8434377165948765
77.7,0.0,-1.8434372848312017
77.80000000000001,0.0,-1.8434368530676064
77.9,0.0,-1.8434364213040688
78.0,0.0,-1.8434359895404016
78.10000000000001,0.0,-1.8434355577767314
78.2,0.0,-1.8434351260131479
78.30000000000001,0.0,-1.843434694249525
78.4,0.0,-1.8434342624859608
78.5,0.0,-1.8434338307223248
78.60000000000001,0.0,-1.84343339895871
78.7,0.0,-1.843432967195086
78.80000000000001,0.0,-1.8434325354314625
78.9,0.0,-1.8434321036678867
79.0,0.0,-1.843431671904201
79.10000000000001,0.0,-1.8434312401406043
79.2,0.0,-1.843430808376981
79.30000000000001,0.0,-1.8434303766134186
79.4,0.0,-1.8434299448497986
79.5,0.0,-1.843429513086183
79.60000000000001,0.0,-1.8434290813225491
79.7,0.0,-1.8434286495589252
79.80000000000001,0.0,-1.8434282177953074
79.9,0.0,-1.8434277860317114
